i,time,message
59,1617296297.2808478,$GPGGA,172552.95,5522.11053288,N,01025.91940700,E,4,18,0.7,22.899,M,39.413,M,2.0,0028*7F
60,1617296297.5486782,$GPGGA,172553.15,5522.11056280,N,01025.91964602,E,4,18,0.7,22.876,M,39.413,M,2.2,0028*7D
61,1617296297.8173885,$GPGGA,172553.40,5522.11061225,N,01025.91995628,E,4,18,0.7,22.895,M,39.413,M,1.4,0028*78
62,1617296298.0860949,$GPGGA,172553.65,5522.11064813,N,01025.92024413,E,4,18,0.7,22.888,M,39.413,M,1.6,0028*71
63,1617296298.3532207,$GPGGA,172553.85,5522.11067973,N,01025.92049249,E,4,18,0.7,22.890,M,39.413,M,1.9,0028*7F
64,1617296298.6218984,$GPGGA,172554.30,5522.11076048,N,01025.92104761,E,4,18,0.7,22.887,M,39.413,M,1.3,0028*7C
65,1617296298.8892617,$GPGGA,172554.50,5522.11080625,N,01025.92129878,E,4,18,0.7,22.909,M,39.413,M,1.5,0028*77
66,1617296299.1585302,$GPGGA,172554.75,5522.11084966,N,01025.92159201,E,4,18,0.7,22.915,M,39.413,M,0.8,0028*7E
67,1617296299.4268293,$GPGGA,172555.00,5522.11089167,N,01025.92191189,E,4,18,0.7,22.902,M,39.413,M,1.0,0028*71
68,1617296299.69526,$GPGGA,172555.25,5522.11093401,N,01025.92220586,E,4,18,0.7,22.956,M,39.413,M,1.3,0028*78
69,1617296299.9652233,$GPGGA,172555.45,5522.11096321,N,01025.92246445,E,4,18,0.7,22.906,M,39.413,M,1.5,0028*73
70,1617296300.2334597,$GPGGA,172555.90,5522.11102856,N,01025.92301210,E,4,18,0.7,22.918,M,39.413,M,1.9,0028*7B
71,1617296300.5017357,$GPGGA,172556.15,5522.11105904,N,01025.92334148,E,4,18,0.7,22.906,M,39.413,M,1.1,0028*7B
72,1617296300.7714002,$GPGGA,172556.40,5522.11109486,N,01025.92365743,E,4,18,0.7,22.934,M,39.413,M,1.4,0028*7D
73,1617296301.039435,$GPGGA,172556.65,5522.11112620,N,01025.92398401,E,4,18,0.7,22.912,M,39.413,M,1.6,0028*7F
74,1617296301.308021,$GPGGA,172556.85,5522.11113701,N,01025.92424365,E,4,18,0.7,22.906,M,39.413,M,0.9,0028*7C
75,1617296301.5767293,$GPGGA,172557.10,5522.11115809,N,01025.92456740,E,4,18,0.7,22.880,M,39.413,M,1.1,0028*70
76,1617296301.8446336,$GPGGA,172557.35,5522.11117617,N,01025.92489817,E,4,18,0.7,22.918,M,39.413,M,1.4,0028*7E
77,1617296302.112721,$GPGGA,172557.80,5522.11122574,N,01025.92548202,E,4,18,0.7,22.896,M,39.413,M,1.8,0028*79
78,1617296302.381854,$GPGGA,172558.00,5522.11124344,N,01025.92573024,E,4,18,0.7,22.899,M,39.413,M,2.0,0028*77
79,1617296302.650564,$GPGGA,172558.25,5522.11127263,N,01025.92605747,E,4,18,0.7,22.893,M,39.413,M,1.3,0028*7D
80,1617296302.9187224,$GPGGA,172558.50,5522.11130456,N,01025.92638524,E,4,18,0.7,22.924,M,39.413,M,1.5,0028*7B
81,1617296303.1873784,$GPGGA,172558.75,5522.11133225,N,01025.92671582,E,4,18,0.7,22.894,M,39.413,M,1.8,0028*7B
82,1617296303.454804,$GPGGA,172559.00,5522.11135947,N,01025.92705048,E,4,18,0.7,22.939,M,39.413,M,1.0,0028*7E
83,1617296303.7234342,$GPGGA,172559.25,5522.11137796,N,01025.92737629,E,4,18,0.7,22.894,M,39.413,M,1.3,0028*7C
84,1617296303.9913335,$GPGGA,172559.50,5522.11140858,N,01025.92772178,E,4,18,0.7,22.917,M,39.413,M,1.5,0028*7D
85,1617296304.2595525,$GPGGA,172559.95,5522.11146779,N,01025.92831674,E,4,18,0.7,22.905,M,39.413,M,2.0,0028*78
86,1617296304.5285223,$GPGGA,172600.20,5522.11149133,N,01025.92864659,E,4,18,0.7,22.929,M,39.413,M,2.2,0028*7D
87,1617296304.7970767,$GPGGA,172600.45,5522.11150892,N,01025.92898089,E,4,17,0.7,22.908,M,39.413,M,1.5,0028*74
88,1617296305.0661194,$GPGGA,172600.65,5522.11153237,N,01025.92924851,E,4,17,0.7,22.942,M,39.413,M,1.6,0028*76
89,1617296305.335353,$GPGGA,172600.90,5522.11155766,N,01025.92958239,E,4,17,0.7,22.902,M,39.413,M,1.9,0028*7F
90,1617296305.6156597,$GPGGA,172601.15,5522.11159237,N,01025.92991700,E,4,17,0.7,22.899,M,39.413,M,1.1,0028*7F
91,1617296305.8833203,$GPGGA,172601.60,5522.11163034,N,01025.93052036,E,4,17,0.7,22.876,M,39.413,M,1.6,0028*76
92,1617296306.1527748,$GPGGA,172601.80,5522.11165491,N,01025.93078176,E,4,17,0.7,22.900,M,39.413,M,1.8,0028*76
93,1617296306.4212859,$GPGGA,172602.00,5522.11167037,N,01025.93104632,E,4,17,0.7,22.878,M,39.413,M,1.0,0028*7C
94,1617296306.6909363,$GPGGA,172602.25,5522.11169696,N,01025.93137531,E,4,17,0.7,22.915,M,39.413,M,1.3,0028*71
95,1617296306.9608934,$GPGGA,172602.50,5522.11171555,N,01025.93170325,E,4,17,0.7,22.882,M,39.413,M,1.5,0028*7F
96,1617296307.2288623,$GPGGA,172602.95,5522.11173676,N,01025.93230158,E,4,17,0.7,22.904,M,39.413,M,2.0,0028*70
97,1617296307.497858,$GPGGA,172603.15,5522.11174849,N,01025.93256954,E,4,17,0.7,22.865,M,39.413,M,2.2,0028*7C
98,1617296307.7672687,$GPGGA,172603.35,5522.11175677,N,01025.93282892,E,4,17,0.7,22.911,M,39.413,M,1.4,0028*79
99,1617296308.034895,$GPGGA,172603.60,5522.11176568,N,01025.93315603,E,4,17,0.7,22.886,M,39.413,M,1.6,0028*73
100,1617296308.30327,$GPGGA,172604.00,5522.11177750,N,01025.93366268,E,4,17,0.7,22.906,M,39.413,M,1.0,0028*78
101,1617296308.571525,$GPGGA,172604.30,5522.11179992,N,01025.93405730,E,4,17,0.7,22.884,M,39.413,M,1.3,0028*77
102,1617296308.8384128,$GPGGA,172604.50,5522.11181716,N,01025.93431566,E,4,17,0.7,22.910,M,39.413,M,1.5,0028*78
103,1617296309.1069546,$GPGGA,172604.75,5522.11182833,N,01025.93462697,E,4,17,0.7,22.897,M,39.413,M,1.8,0028*7C
104,1617296309.375332,$GPGGA,172605.00,5522.11182957,N,01025.93495080,E,4,17,0.7,22.924,M,39.413,M,1.0,0028*75
105,1617296309.642443,$GPGGA,172605.25,5522.11183747,N,01025.93525610,E,4,17,0.7,22.918,M,39.413,M,1.3,0028*75
106,1617296309.9114466,$GPGGA,172605.45,5522.11184922,N,01025.93551464,E,4,17,0.7,22.921,M,39.413,M,1.5,0028*77
107,1617296310.1794324,$GPGGA,172605.90,5522.11184636,N,01025.93606904,E,4,17,0.7,22.922,M,39.413,M,1.9,0028*70
108,1617296310.4487548,$GPGGA,172606.15,5522.11183964,N,01025.93637824,E,4,17,0.7,22.962,M,39.413,M,2.2,0028*7C
109,1617296310.721809,$GPGGA,172606.40,5522.11183168,N,01025.93668240,E,4,17,0.7,22.918,M,39.413,M,1.4,0028*72
110,1617296310.990035,$GPGGA,172606.65,5522.11182498,N,01025.93700063,E,4,17,0.7,22.968,M,39.413,M,1.6,0028*77
111,1617296311.2585528,$GPGGA,172606.85,5522.11180674,N,01025.93724497,E,4,17,0.7,22.956,M,39.413,M,1.9,0028*70
112,1617296311.5273077,$GPGGA,172607.10,5522.11178893,N,01025.93757123,E,4,17,0.7,22.971,M,39.413,M,2.1,0028*7D
113,1617296311.7948365,$GPGGA,172607.35,5522.11176177,N,01025.93789007,E,4,17,0.7,22.948,M,39.413,M,1.4,0028*7F
114,1617296312.0631628,$GPGGA,172607.60,5522.11173480,N,01025.93820753,E,4,17,0.7,22.927,M,39.413,M,1.6,0028*76
115,1617296312.3314826,$GPGGA,172608.00,5522.11167396,N,01025.93872520,E,4,17,0.7,22.937,M,39.413,M,2.0,0028*7F
116,1617296312.599375,$GPGGA,172608.25,5522.11163640,N,01025.93904872,E,4,17,0.7,22.933,M,39.413,M,2.3,0028*7F
117,1617296312.868462,$GPGGA,172608.45,5522.11160620,N,01025.93929895,E,4,17,0.7,22.941,M,39.413,M,1.5,0028*7A
118,1617296313.1364367,$GPGGA,172608.70,5522.11156410,N,01025.93962749,E,4,17,0.7,22.869,M,39.413,M,1.7,0028*70
119,1617296313.4036834,$GPGGA,172608.95,5522.11152230,N,01025.93995693,E,4,17,0.7,22.940,M,39.413,M,2.0,0028*7B
120,1617296313.6735363,$GPGGA,172609.40,5522.11142875,N,01025.94057952,E,4,17,0.7,22.897,M,39.413,M,1.4,0028*76
121,1617296313.9416735,$GPGGA,172609.65,5522.11138011,N,01025.94089686,E,4,17,0.7,22.878,M,39.413,M,1.6,0028*70
122,1617296314.2101243,$GPGGA,172609.85,5522.11134685,N,01025.94116162,E,4,17,0.7,22.900,M,39.413,M,1.9,0028*72
123,1617296314.4785962,$GPGGA,172610.10,5522.11129478,N,01025.94147215,E,4,17,0.7,22.923,M,39.413,M,2.1,0028*77
124,1617296314.7459033,$GPGGA,172610.35,5522.11125916,N,01025.94181030,E,4,17,0.7,22.912,M,39.413,M,1.4,0028*72
125,1617296315.0229595,$GPGGA,172610.60,5522.11122213,N,01025.94213332,E,4,17,0.7,22.919,M,39.413,M,1.6,0028*7B
126,1617296315.2919943,$GPGGA,172610.85,5522.11118781,N,01025.94245860,E,4,17,0.7,22.860,M,39.413,M,0.9,0028*79
127,1617296315.5591362,$GPGGA,172611.10,5522.11115352,N,01025.94279181,E,4,17,0.7,22.905,M,39.413,M,1.1,0028*71
128,1617296315.8332276,$GPGGA,172611.50,5522.11109464,N,01025.94331217,E,4,17,0.7,22.863,M,39.413,M,1.5,0028*7E
129,1617296316.102763,$GPGGA,172611.75,5522.11106376,N,01025.94364029,E,4,17,0.7,22.897,M,39.413,M,1.8,0028*7B
130,1617296316.371825,$GPGGA,172611.95,5522.11103804,N,01025.94390685,E,4,17,0.7,22.872,M,39.413,M,2.0,0028*75
131,1617296316.641289,$GPGGA,172612.15,5522.11101700,N,01025.94416769,E,4,17,0.7,22.902,M,39.413,M,1.1,0028*79
132,1617296316.9095867,$GPGGA,172612.60,5522.11095063,N,01025.94475163,E,4,17,0.7,22.886,M,39.413,M,1.6,0028*76
133,1617296317.1771383,$GPGGA,172612.85,5522.11092525,N,01025.94506340,E,4,17,0.7,22.878,M,39.413,M,0.9,0028*74
134,1617296317.4450023,$GPGGA,172613.10,5522.11088189,N,01025.94539679,E,4,17,0.7,22.862,M,39.413,M,1.1,0028*71
135,1617296317.7142615,$GPGGA,172613.30,5522.11084982,N,01025.94565735,E,4,17,0.7,22.899,M,39.413,M,1.3,0028*7A
136,1617296317.9821877,$GPGGA,172613.50,5522.11081908,N,01025.94591618,E,4,17,0.7,22.872,M,39.413,M,1.5,0028*7D
137,1617296318.250629,$GPGGA,172613.95,5522.11074989,N,01025.94649578,E,4,17,0.7,22.885,M,39.413,M,2.0,0028*7A
138,1617296318.5187166,$GPGGA,172614.15,5522.11072095,N,01025.94674893,E,4,16,0.7,22.863,M,39.413,M,1.1,0028*7A
139,1617296318.7868772,$GPGGA,172614.40,5522.11068542,N,01025.94705748,E,4,16,0.7,22.892,M,39.413,M,1.4,0028*7B
140,1617296319.0557144,$GPGGA,172614.65,5522.11065021,N,01025.94737137,E,4,16,0.7,22.858,M,39.413,M,1.6,0028*7A
141,1617296319.3233306,$GPGGA,172614.90,5522.11061095,N,01025.94769527,E,4,16,0.7,22.903,M,39.413,M,0.9,0028*74
142,1617296319.5915895,$GPGGA,172615.15,5522.11056891,N,01025.94799229,E,4,16,0.7,22.882,M,39.413,M,1.1,0028*77
143,1617296319.8599946,$GPGGA,172615.35,5522.11053478,N,01025.94826080,E,4,16,0.7,22.851,M,39.413,M,1.4,0028*7A
