,typename,id,label,geometry,service,time,fix,nSat,hError,note,date
38,Downspout grille,47,Downspout grille,"Point;[587774.4275039944],[6137600.087740793]",GNSS,1.47 pm,4,8,1.6,,08/09/2020
39,Tree stump,48,Tree stump,"Point;[587772.1255624102],[6137599.342855336]",GNSS,1.48 pm,4,11,1.2,,08/09/2020
40,Tree,49,Tree,"Point;[587764.9236118814],[6137595.45702742]",GNSS,1.48 pm,4,10,1.2,,08/09/2020
41,Manhole cover,51,Manhole cover,"Point;[587756.9573644577],[6137583.885050883]",GNSS,1.49 pm,4,8,1.4,,08/09/2020
42,Downspout grille,58,Downspout grille,"Point;[587755.9456659781],[6137580.892720602]",GNSS,1.52 pm,4,9,1.1,,08/09/2020
43,Lamppost,62,Lamppost,"Point;[587787.0568246394],[6137538.826702639]",GNSS,1.56 pm,4,7,1.4,,08/09/2020
44,Downspout grille,63,Downspout grille,"Point;[587805.9481389736],[6137533.313957324]",GNSS,1.57 pm,4,10,1.0,,08/09/2020
45,Lamppost,64,Lamppost,"Point;[587808.4594373463],[6137529.816226636]",GNSS,1.57 pm,4,9,1.2,,08/09/2020
46,Manhole cover,65,Manhole cover,"Point;[587810.5434597762],[6137511.323183641]",GNSS,1.58 pm,4,6,1.4,,08/09/2020
47,Lamppost,66,Lamppost,"Point;[587806.7338432375],[6137508.618006703]",GNSS,1.59 pm,4,6,2.1,,08/09/2020
